zip_code,january,february,march,april,may,june,july,august,september,october,november,december
46077,66,28,26,27,49,15,53,54,49,59,-1,65
46106,66,28,26,27,49,15,53,54,49,59,-1,65
46107,66,28,26,27,49,15,53,54,49,59,-1,65
46110,66,28,26,27,49,15,53,54,49,59,-1,65
46112,66,28,26,27,49,15,53,54,49,59,-1,65
46113,66,28,26,27,49,15,53,54,49,59,-1,65
46123,66,28,26,27,49,15,53,54,49,59,-1,65
46126,66,28,26,27,49,15,53,54,49,59,-1,65
46130,66,28,26,27,49,15,53,54,49,59,-1,65
46140,66,28,26,27,49,15,53,54,49,59,-1,65
46158,66,28,26,27,49,15,53,54,49,59,-1,65
46162,66,28,26,27,49,15,53,54,49,59,-1,65
46163,66,28,26,27,49,15,53,54,49,59,-1,65
46184,66,28,26,27,49,15,53,54,49,59,-1,65
46301,56,33,20,35,55,13,32,46,55,,48,82
46304,56,33,20,35,55,13,32,46,55,,48,82
46312,56,33,20,35,55,13,32,46,55,,48,82
46327,56,33,20,35,55,13,32,46,55,,48,82
46321,56,33,20,35,55,13,32,46,55,,48,82
46322,56,33,20,35,55,13,32,46,55,,48,82
46394,56,33,20,35,55,13,32,46,55,,48,82
46409,56,33,20,35,55,13,32,46,55,,48,82
46405,56,33,20,35,55,13,32,46,55,,48,82
47250,62,45,30,43,57,29,46,57,55,64,24,63
46546,22,35,10,3,52,30,66,59,69,57,25,66
46556,22,35,10,3,52,30,66,59,69,57,25,66
47011,62,45,30,43,57,29,46,57,55,64,24,63
47020,62,45,30,43,57,29,46,57,55,64,24,63
47038,62,45,30,43,57,29,46,57,55,64,24,63
47040,62,45,30,43,57,29,46,57,55,64,24,63
47043,62,45,30,43,57,29,46,57,55,64,24,63
47102,62,45,30,43,57,29,46,57,55,64,24,63
47106,62,45,30,43,57,29,46,57,55,64,24,63
47108,62,45,30,43,57,29,46,57,55,64,24,63
47110,62,45,30,43,57,29,46,57,55,64,24,63
47111,62,45,30,43,57,29,46,57,55,64,24,63
47112,62,45,30,43,57,29,46,57,55,64,24,63
47114,62,45,30,43,57,29,46,57,55,64,24,63
47115,62,45,30,43,57,29,46,57,55,64,24,63
47117,62,45,30,43,57,29,46,57,55,64,24,63
47119,62,45,30,43,57,29,46,57,55,64,24,63
47120,62,45,30,43,57,29,46,57,55,64,24,63
47122,62,45,30,43,57,29,46,57,55,64,24,63
47124,62,45,30,43,57,29,46,57,55,64,24,63
47125,62,45,30,43,57,29,46,57,55,64,24,63
47126,62,45,30,43,57,29,46,57,55,64,24,63
47129,62,45,30,43,57,29,46,57,55,64,24,63
47199,62,45,30,43,57,29,46,57,55,64,24,63
47135,62,45,30,43,57,29,46,57,55,64,24,63
47136,62,45,30,43,57,29,46,57,55,64,24,63
47137,62,45,30,43,57,29,46,57,55,64,24,63
47138,62,45,30,43,57,29,46,57,55,64,24,63
47141,62,45,30,43,57,29,46,57,55,64,24,63
47142,62,45,30,43,57,29,46,57,55,64,24,63
47143,62,45,30,43,57,29,46,57,55,64,24,63
47145,62,45,30,43,57,29,46,57,55,64,24,63
47147,62,45,30,43,57,29,46,57,55,64,24,63
47160,62,45,30,43,57,29,46,57,55,64,24,63
47161,62,45,30,43,57,29,46,57,55,64,24,63
47162,62,45,30,43,57,29,46,57,55,64,24,63
47163,62,45,30,43,57,29,46,57,55,64,24,63
47164,62,45,30,43,57,29,46,57,55,64,24,63
47165,62,45,30,43,57,29,46,57,55,64,24,63
47166,62,45,30,43,57,29,46,57,55,64,24,63
47167,62,45,30,43,57,29,46,57,55,64,24,63
47170,62,45,30,43,57,29,46,57,55,64,24,63
47172,62,45,30,43,57,29,46,57,55,64,24,63
47177,62,45,30,43,57,29,46,57,55,64,24,63
47220,62,45,30,43,57,29,46,57,55,64,24,63
47224,62,45,30,43,57,29,46,57,55,64,24,63
47227,62,45,30,43,57,29,46,57,55,64,24,63
47229,62,45,30,43,57,29,46,57,55,64,24,63
47230,62,45,30,43,57,29,46,57,55,64,24,63
47231,62,45,30,43,57,29,46,57,55,64,24,63
47243,62,45,30,43,57,29,46,57,55,64,24,63
47260,62,45,30,43,57,29,46,57,55,64,24,63
47270,62,45,30,43,57,29,46,57,55,64,24,63
47281,62,45,30,43,57,29,46,57,55,64,24,63
47523,68,40,40,36,61,16,25,42,-1,27,21,60
47537,68,40,40,36,61,16,25,42,-1,27,21,60
47601,68,40,40,36,61,16,25,42,-1,27,21,60
47610,68,40,40,36,61,16,25,42,-1,27,21,60
47613,68,40,40,36,61,16,25,42,-1,27,21,60
47616,68,40,40,36,61,16,25,42,-1,27,21,60
47619,68,40,40,36,61,16,25,42,-1,27,21,60
47620,68,40,40,36,61,16,25,42,-1,27,21,60
47630,68,40,40,36,61,16,25,42,-1,27,21,60
47631,68,40,40,36,61,16,25,42,-1,27,21,60
47633,68,40,40,36,61,16,25,42,-1,27,21,60
47637,68,40,40,36,61,16,25,42,-1,27,21,60
47638,68,40,40,36,61,16,25,42,-1,27,21,60
47639,68,40,40,36,61,16,25,42,-1,27,21,60
47647,68,40,40,36,61,16,25,42,-1,27,21,60
47876,67,25,24,25,54,8,-1,25,29,36,11,55
47885,67,25,24,25,54,8,-1,25,29,36,11,55
48001,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48002,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48003,,,,-1,-1,-1,-1,-1,-1,42,23,53
48005,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48006,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48014,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48015,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48021,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48022,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48023,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48025,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48026,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48027,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48028,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48030,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48032,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48038,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48039,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48040,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48041,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48044,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48045,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48051,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48050,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48049,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48054,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48059,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48062,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48063,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48064,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48065,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48066,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48073,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48069,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48070,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48071,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48072,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48074,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48079,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48082,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48095,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48096,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48097,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48101,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48113,,,,-1,-1,-1,-1,-1,-1,45,31,65
48116,,,,-1,-1,-1,-1,-1,-1,45,31,65
48117,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48118,,,,-1,-1,-1,-1,-1,-1,45,31,65
48128,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48122,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48127,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48130,,,,-1,-1,-1,-1,-1,-1,45,31,65
48131,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48133,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48134,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48137,,,,-1,-1,-1,-1,-1,-1,45,31,65
48138,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48140,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48141,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48144,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48145,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48146,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48154,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48157,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48158,,,,-1,-1,-1,-1,-1,-1,45,31,65
48159,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48160,,,,-1,-1,-1,-1,-1,-1,45,31,65
48162,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48164,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48165,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48166,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48167,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48168,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48169,,,,-1,-1,-1,-1,-1,-1,45,31,65
48170,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48173,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48174,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48176,,,,-1,-1,-1,-1,-1,-1,45,31,65
48178,,,,-1,-1,-1,-1,-1,-1,45,31,65
48179,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48180,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48182,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48183,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48184,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48186,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48188,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48189,,,,-1,-1,-1,-1,-1,-1,45,31,65
48191,,,,-1,-1,-1,-1,-1,-1,45,31,65
48192,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48195,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48198,,,,-1,-1,-1,-1,-1,-1,45,31,65
48203,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48212,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48218,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48220,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48225,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48229,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48236,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48237,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48240,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48304,28,32,12,20,-1,21,-1,-1,-1,57,49,80
49236,,,,-1,-1,-1,-1,-1,-1,45,31,65
48309,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48314,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48320,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48326,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48329,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48336,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48348,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48350,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48353,,,,-1,-1,-1,-1,-1,-1,45,31,65
48357,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48362,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48363,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48367,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48371,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48377,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48381,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48382,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48386,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48401,,,,-1,-1,-1,-1,-1,-1,45,23,49
48412,,,,-1,-1,-1,-1,-1,-1,42,23,53
48413,,,,-1,-1,-1,-1,-1,-1,45,23,49
48414,,,,-1,-1,-1,-1,-1,-1,42,23,53
48415,,,,-1,-1,-1,-1,-1,-1,45,23,49
48416,,,,-1,-1,-1,-1,-1,-1,45,23,49
48417,,,,-1,-1,-1,-1,-1,-1,45,23,49
48418,,,,-1,-1,-1,-1,-1,-1,42,23,53
48419,,,,-1,-1,-1,-1,-1,-1,45,23,49
48420,,,,-1,-1,-1,-1,-1,-1,42,23,53
48421,,,,-1,-1,-1,-1,-1,-1,42,23,53
48422,,,,-1,-1,-1,-1,-1,-1,45,23,49
48423,,,,-1,-1,-1,-1,-1,-1,42,23,53
48426,,,,-1,-1,-1,-1,-1,-1,45,23,49
48427,,,,-1,-1,-1,-1,-1,-1,45,23,49
48428,,,,-1,-1,-1,-1,-1,-1,42,23,53
48429,,,,-1,-1,-1,-1,-1,-1,42,23,53
48430,,,,-1,-1,-1,-1,-1,-1,42,23,53
48432,,,,-1,-1,-1,-1,-1,-1,45,23,49
48433,,,,-1,-1,-1,-1,-1,-1,42,23,53
48435,,,,-1,-1,-1,-1,-1,-1,42,23,53
48436,,,,-1,-1,-1,-1,-1,-1,42,23,53
48438,,,,-1,-1,-1,-1,-1,-1,42,23,53
48439,,,,-1,-1,-1,-1,-1,-1,42,23,53
48441,,,,-1,-1,-1,-1,-1,-1,45,23,49
48442,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48444,,,,-1,-1,-1,-1,-1,-1,42,23,53
48445,,,,-1,-1,-1,-1,-1,-1,45,23,49
48446,,,,-1,-1,-1,-1,-1,-1,42,23,53
48449,,,,-1,-1,-1,-1,-1,-1,42,23,53
48450,,,,-1,-1,-1,-1,-1,-1,45,23,49
48451,,,,-1,-1,-1,-1,-1,-1,42,23,53
48453,,,,-1,-1,-1,-1,-1,-1,45,23,49
48454,,,,-1,-1,-1,-1,-1,-1,45,23,49
48455,,,,-1,-1,-1,-1,-1,-1,42,23,53
48456,,,,-1,-1,-1,-1,-1,-1,45,23,49
48457,,,,-1,-1,-1,-1,-1,-1,42,23,53
48458,,,,-1,-1,-1,-1,-1,-1,42,23,53
48460,,,,-1,-1,-1,-1,-1,-1,42,23,53
48461,,,,-1,-1,-1,-1,-1,-1,42,23,53
48462,28,32,12,20,-1,21,-1,-1,-1,57,49,80
48463,,,,-1,-1,-1,-1,-1,-1,42,23,53
48464,,,,-1,-1,-1,-1,-1,-1,42,23,53
48465,,,,-1,-1,-1,-1,-1,-1,45,23,49
48466,,,,-1,-1,-1,-1,-1,-1,45,23,49
48467,,,,-1,-1,-1,-1,-1,-1,45,23,49
48468,,,,-1,-1,-1,-1,-1,-1,45,23,49
48469,,,,-1,-1,-1,-1,-1,-1,45,23,49
48470,,,,-1,-1,-1,-1,-1,-1,45,23,49
48471,,,,-1,-1,-1,-1,-1,-1,45,23,49
48472,,,,-1,-1,-1,-1,-1,-1,45,23,49
48473,,,,-1,-1,-1,-1,-1,-1,42,23,53
48475,,,,-1,-1,-1,-1,-1,-1,45,23,49
48529,,,,-1,-1,-1,-1,-1,-1,42,23,53
48663,,,,-1,-1,-1,-1,-1,-1,45,23,49
48610,,,,-1,-1,-1,-1,-1,-1,45,23,49
48611,,,,-1,-1,-1,-1,-1,-1,45,23,49
48612,,,,-1,-1,-1,-1,-1,-1,45,23,49
48613,,,,-1,-1,-1,-1,-1,-1,45,23,49
48614,,,,-1,-1,-1,-1,-1,-1,45,23,49
48615,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48616,,,,-1,-1,-1,-1,-1,-1,42,23,53
48617,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48618,,,,-1,-1,-1,-1,-1,-1,45,23,49
48619,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48620,,,,-1,-1,-1,-1,-1,-1,45,23,49
48621,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48622,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48623,,,,-1,-1,-1,-1,-1,-1,45,23,49
48624,,,,-1,-1,-1,-1,-1,-1,45,23,49
48625,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48626,,,,-1,-1,-1,-1,-1,-1,45,23,49
48628,,,,-1,-1,-1,-1,-1,-1,45,23,49
48629,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48630,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48631,,,,-1,-1,-1,-1,-1,-1,45,23,49
48632,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48634,,,,-1,-1,-1,-1,-1,-1,45,23,49
48635,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48636,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48637,,,,-1,-1,-1,-1,-1,-1,45,23,49
48647,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48649,,,,-1,-1,-1,-1,-1,-1,42,23,53
48650,,,,-1,-1,-1,-1,-1,-1,45,23,49
48651,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48652,,,,-1,-1,-1,-1,-1,-1,45,23,49
48653,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48654,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48655,,,,-1,-1,-1,-1,-1,-1,45,23,49
48656,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48657,,,,-1,-1,-1,-1,-1,-1,45,23,49
48658,,,,-1,-1,-1,-1,-1,-1,45,23,49
48659,,,,-1,-1,-1,-1,-1,-1,45,23,49
48661,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48662,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48701,,,,-1,-1,-1,-1,-1,-1,45,23,49
48703,,,,-1,-1,-1,-1,-1,-1,45,23,49
48705,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48708,,,,-1,-1,-1,-1,-1,-1,45,23,49
48710,,,,-1,-1,-1,-1,-1,-1,45,23,49
48720,,,,-1,-1,-1,-1,-1,-1,45,23,49
48721,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48722,,,,-1,-1,-1,-1,-1,-1,45,23,49
48723,,,,-1,-1,-1,-1,-1,-1,45,23,49
48724,,,,-1,-1,-1,-1,-1,-1,45,23,49
48725,,,,-1,-1,-1,-1,-1,-1,45,23,49
48726,,,,-1,-1,-1,-1,-1,-1,45,23,49
48727,,,,-1,-1,-1,-1,-1,-1,42,23,53
48728,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48729,,,,-1,-1,-1,-1,-1,-1,45,23,49
48730,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48731,,,,-1,-1,-1,-1,-1,-1,45,23,49
48732,,,,-1,-1,-1,-1,-1,-1,45,23,49
48733,,,,-1,-1,-1,-1,-1,-1,45,23,49
48735,,,,-1,-1,-1,-1,-1,-1,45,23,49
48737,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48738,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48739,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48740,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48741,,,,-1,-1,-1,-1,-1,-1,45,23,49
48743,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48744,,,,-1,-1,-1,-1,-1,-1,45,23,49
48745,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48746,,,,-1,-1,-1,-1,-1,-1,42,23,53
48747,,,,-1,-1,-1,-1,-1,-1,45,23,49
48748,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48749,,,,-1,-1,-1,-1,-1,-1,45,23,49
48750,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48754,,,,-1,-1,-1,-1,-1,-1,45,23,49
48755,,,,-1,-1,-1,-1,-1,-1,45,23,49
48756,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48757,,,,-1,-1,-1,-1,-1,-1,45,23,49
48759,,,,-1,-1,-1,-1,-1,-1,45,23,49
48760,,,,-1,-1,-1,-1,-1,-1,45,23,49
48761,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48762,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48765,,,,-1,-1,-1,-1,-1,-1,45,23,49
48766,,,,-1,-1,-1,-1,-1,-1,45,23,49
48767,,,,-1,-1,-1,-1,-1,-1,45,23,49
48768,,,,-1,-1,-1,-1,-1,-1,45,23,49
48770,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,14,39
48864,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48806,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48807,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48808,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48809,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48811,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48813,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48815,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48817,,,,-1,-1,-1,-1,-1,-1,42,23,53
48818,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48819,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48820,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48821,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48822,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48826,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48827,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48829,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48831,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48832,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48834,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48835,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48836,,,,-1,-1,-1,-1,-1,-1,45,31,65
48837,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48838,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48840,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48841,,,,-1,-1,-1,-1,-1,-1,42,23,53
48842,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48855,,,,-1,-1,-1,-1,-1,-1,45,31,65
48845,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48846,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48847,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48848,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48849,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48850,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48851,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48854,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48856,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48857,,,,-1,-1,-1,-1,-1,-1,42,23,53
48860,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48861,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48865,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48866,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48867,,,,-1,-1,-1,-1,-1,-1,42,23,53
48871,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48872,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48873,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48875,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48876,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48877,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48878,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48879,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48880,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48881,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48883,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48884,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48885,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48886,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48888,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48889,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48890,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48891,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48892,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48893,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48894,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48895,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
48897,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
49048,,,,-1,-1,-1,-1,-1,-1,50,25,63
49081,,,,-1,-1,-1,-1,-1,-1,50,25,63
49010,-1,27,-1,21,55,25,35,39,55,-1,25,57
49011,,,,-1,-1,-1,-1,-1,-1,50,25,63
49012,,,,-1,-1,-1,-1,-1,-1,50,25,63
49013,,,,-1,-1,-1,-1,-1,-1,50,25,63
49021,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
49023,,,,-1,-1,-1,-1,-1,-1,50,25,63
49028,,,,-1,-1,-1,-1,-1,-1,50,25,63
49029,,,,-1,-1,-1,-1,-1,-1,50,25,63
49030,,,,-1,-1,-1,-1,-1,-1,50,25,63
49031,,,,-1,-1,-1,-1,-1,-1,50,25,63
49032,,,,-1,-1,-1,-1,-1,-1,50,25,63
49033,,,,-1,-1,-1,-1,-1,-1,50,25,63
49034,,,,-1,-1,-1,-1,-1,-1,50,25,63
49036,,,,-1,-1,-1,-1,-1,-1,50,25,63
49038,,,,-1,-1,-1,-1,-1,-1,50,25,63
49040,,,,-1,-1,-1,-1,-1,-1,50,25,63
49041,,,,-1,-1,-1,-1,-1,-1,50,25,63
49042,,,,-1,-1,-1,-1,-1,-1,50,25,63
49043,,,,-1,-1,-1,-1,-1,-1,50,25,63
49045,,,,-1,-1,-1,-1,-1,-1,50,25,63
49046,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
49047,,,,-1,-1,-1,-1,-1,-1,50,25,63
49050,-1,-1,,-1,-1,-1,-1,-1,-1,46,-1,58
49051,,,,-1,-1,-1,-1,-1,-1,50,25,63
49052,,,,-1,-1,-1,-1,-1,-1,50,25,63
49053,,,,-1,-1,-1,-1,-1,-1,50,25,63
49055,,,,-1,-1,-1,-1,-1,-1,50,25,63
49056,,,,-1,-1,-1,-1,-1,-1,50,25,63
49057,,,,-1,-1,-1,-1,-1,-1,50,25,63
